household_id,chw_id,region,visit_date,family_size,has_itn
HH1549,CHW009,Ruaraka,2023-06-10,5,False
HH1550,CHW009,Kasarani,2023-03-08,6,False
HH1551,CHW010,Dagoreti,2023-04-14,4,False
HH1552,CHW005,Lang'ata,2023-11-28,8,True
HH1553,CHW002,Ruaraka,2023-05-04,8,True
HH1554,CHW003,Limuru,2023-01-15,8,False
HH1555,CHW006,Kasarani,2023-04-19,7,True
HH1556,CHW009,Dagoreti,2023-01-28,6,False
HH1557,CHW007,Ruaraka,2023-05-31,3,True
HH1558,CHW010,Limuru,2023-09-29,7,False
HH1559,CHW004,Juja,2023-01-28,5,False
HH1560,CHW005,Uthiru,2023-11-14,7,False
HH1561,CHW008,Dagoreti,2023-03-29,6,False
HH1562,CHW005,Lang'ata,2023-01-02,8,True
HH1563,CHW005,Lang'ata,2023-05-03,2,True
HH1564,CHW003,Limuru,2023-06-20,3,False
HH1565,CHW008,Dagoreti,2023-06-21,5,True
HH1566,CHW002,Ruaraka,2023-12-14,1,False
HH1567,CHW010,Juja,2023-09-08,8,False
HH1568,CHW010,Dagoreti,2023-05-29,3,False
HH1569,CHW002,Uthiru,2023-06-21,6,False
HH1570,CHW005,Lang'ata,2023-09-07,8,False
HH1571,CHW009,Ruaraka,2023-11-02,5,False
HH1572,CHW001,Lang'ata,2023-07-30,3,False
HH1573,CHW006,Embakasi,2023-02-15,7,True
HH1574,CHW002,Uthiru,2023-11-17,8,False
HH1575,CHW009,Kasarani,2023-05-16,6,False
HH1576,CHW007,Ruaraka,2023-05-22,1,False
HH1577,CHW010,Juja,2023-08-10,6,False
HH1578,CHW008,Dagoreti,2023-08-27,5,False
HH1579,CHW005,Dagoreti,2023-05-28,5,True
HH1580,CHW001,Kasarani,2023-01-21,2,False
HH1581,CHW001,Lang'ata,2023-05-09,5,True
HH1582,CHW009,Ruaraka,2023-10-15,2,True
HH1583,CHW005,Uthiru,2023-04-11,2,False
HH1584,CHW004,Juja,2023-08-05,2,False
HH1585,CHW005,Lang'ata,2023-06-09,7,True
HH1586,CHW006,Kawangware,2023-03-13,4,False
HH1587,CHW004,Juja,2023-06-06,8,True
HH1588,CHW009,Kasarani,2023-07-12,7,False
HH1589,CHW006,Kawangware,2023-12-17,8,False
HH1590,CHW007,Ruaraka,2023-01-15,1,False
HH1591,CHW007,Ruaraka,2023-03-13,5,False
HH1592,CHW006,Embakasi,2023-11-14,5,False
HH1593,CHW003,Limuru,2023-12-10,8,True
HH1594,CHW001,Lang'ata,2023-01-29,2,False
HH1595,CHW008,Dagoreti,2023-02-01,1,True
HH1596,CHW004,Juja,2023-10-15,8,False
HH1597,CHW003,Limuru,2023-11-18,1,False
HH1598,CHW010,Dagoreti,2023-04-13,1,True
HH1599,CHW003,Limuru,2023-09-24,4,True
HH1600,CHW002,Uthiru,2023-01-13,8,False
HH1601,CHW005,Dagoreti,2023-09-05,4,False
HH1602,CHW009,Dagoreti,2023-11-10,2,False
HH1603,CHW003,Limuru,2023-12-03,4,False
HH1604,CHW010,Limuru,2023-07-08,7,False
HH1605,CHW008,Dagoreti,2023-08-06,5,True
HH1606,CHW008,Dagoreti,2023-10-16,5,False
HH1607,CHW010,Limuru,2023-01-22,6,False
HH1608,CHW008,Dagoreti,2023-05-22,3,True
HH1609,CHW006,Kawangware,2023-09-15,7,False
HH1610,CHW010,Limuru,2023-08-24,3,False
HH1611,CHW005,Dagoreti,2023-02-04,8,False
HH1612,CHW003,Limuru,2023-03-08,6,False
HH1613,CHW002,Ruaraka,2023-01-16,3,False
HH1614,CHW008,Dagoreti,2023-06-15,4,False
HH1615,CHW007,Ruaraka,2023-02-02,5,True
HH1616,CHW002,Ruaraka,2023-02-07,6,False
HH1617,CHW003,Limuru,2023-02-25,7,False
HH1618,CHW009,Kasarani,2023-04-11,8,False
HH1619,CHW007,Ruaraka,2023-02-14,2,False
HH1620,CHW001,Kasarani,2023-07-28,2,False
HH1621,CHW009,Dagoreti,2023-04-08,8,False
HH1622,CHW003,Limuru,2023-08-13,7,False
HH1623,CHW010,Juja,2023-03-07,5,False
HH1624,CHW001,Limuru,2023-10-04,4,False
HH1625,CHW005,Dagoreti,2023-07-19,2,False
HH1626,CHW003,Limuru,2023-02-08,4,False
HH1627,CHW010,Dagoreti,2023-06-09,1,False
HH1628,CHW010,Limuru,2023-05-15,1,False
HH1629,CHW003,Limuru,2023-10-08,6,False
HH1630,CHW001,Lang'ata,2023-09-10,1,True
HH1631,CHW006,Embakasi,2023-08-02,2,False
HH1632,CHW008,Dagoreti,2023-05-19,2,False
HH1633,CHW006,Kasarani,2023-09-02,4,False
HH1634,CHW009,Ruaraka,2023-07-14,1,False
HH1635,CHW003,Limuru,2023-12-26,3,False
HH1636,CHW006,Embakasi,2023-06-25,1,False
HH1637,CHW007,Ruaraka,2023-01-08,4,False
HH1638,CHW002,Ruaraka,2023-03-06,5,False
HH1639,CHW005,Uthiru,2023-11-07,2,False
HH1640,CHW008,Dagoreti,2023-04-23,5,False
HH1641,CHW009,Dagoreti,2023-12-01,5,False
HH1642,CHW002,Ruaraka,2023-06-27,8,False
HH1643,CHW004,Juja,2023-10-11,6,False
HH1644,CHW001,Lang'ata,2023-12-24,8,False
HH1645,CHW001,Kasarani,2023-01-18,7,False
HH1646,CHW001,Kasarani,2023-11-09,1,False
HH1647,CHW007,Ruaraka,2023-01-23,7,False
HH1648,CHW001,Limuru,2023-06-06,6,True
HH1649,CHW001,Limuru,2023-06-22,5,False
HH1650,CHW010,Juja,2023-01-15,7,False
HH1651,CHW001,Lang'ata,2023-10-11,5,False
HH1652,CHW009,Dagoreti,2023-08-06,5,False
HH1653,CHW003,Limuru,2023-05-24,5,False
HH1654,CHW006,Kawangware,2023-07-22,5,True
HH1655,CHW006,Kasarani,2023-12-04,1,False
HH1656,CHW006,Kasarani,2023-04-02,1,False
HH1657,CHW006,Kasarani,2023-11-23,4,False
HH1658,CHW002,Uthiru,2023-11-09,2,False
HH1659,CHW005,Dagoreti,2023-03-07,3,False
HH1660,CHW001,Lang'ata,2023-02-28,3,False
HH1661,CHW010,Limuru,2023-01-22,4,False
HH1662,CHW005,Dagoreti,2023-01-09,6,False
HH1663,CHW002,Ruaraka,2023-09-17,2,False
HH1664,CHW002,Uthiru,2023-05-25,6,True
HH1665,CHW010,Limuru,2023-06-21,6,False
HH1666,CHW010,Juja,2023-03-24,5,False
HH1667,CHW010,Juja,2023-02-24,6,False
HH1668,CHW009,Ruaraka,2023-12-31,4,False
HH1669,CHW003,Limuru,2023-11-29,2,True
HH1670,CHW004,Juja,2023-10-03,1,False
HH1671,CHW009,Dagoreti,2023-06-12,5,False
HH1672,CHW006,Embakasi,2023-07-05,6,False
HH1673,CHW007,Ruaraka,2023-02-10,2,False
HH1674,CHW008,Dagoreti,2023-08-18,4,False
HH1675,CHW003,Limuru,2023-07-28,3,False
HH1676,CHW006,Kasarani,2023-03-02,7,True
HH1677,CHW009,Kasarani,2023-10-22,4,False
HH1678,CHW008,Dagoreti,2023-03-27,5,True
HH1679,CHW009,Ruaraka,2023-08-29,3,False
HH1680,CHW007,Ruaraka,2023-12-20,2,True
HH1681,CHW003,Limuru,2023-08-05,7,False
HH1682,CHW006,Kasarani,2023-10-30,2,False
HH1683,CHW001,Lang'ata,2023-07-01,7,False
HH1684,CHW007,Ruaraka,2023-09-02,3,False
HH1685,CHW009,Kasarani,2023-03-19,6,False
HH1686,CHW006,Kasarani,2023-04-01,5,False
HH1687,CHW002,Ruaraka,2023-06-02,1,False
HH1688,CHW010,Dagoreti,2023-08-07,7,False
HH1689,CHW004,Juja,2023-09-23,6,False
HH1690,CHW005,Dagoreti,2023-08-13,3,False
HH1691,CHW010,Juja,2023-04-29,3,False
HH1692,CHW009,Kasarani,2023-01-15,1,False
HH1693,CHW009,Ruaraka,2023-04-10,1,True
HH1694,CHW006,Embakasi,2023-05-25,7,False
HH1695,CHW008,Dagoreti,2023-02-26,2,False
HH1696,CHW005,Uthiru,2023-03-12,2,False
HH1697,CHW002,Ruaraka,2023-02-08,6,False
HH1698,CHW009,Ruaraka,2023-02-07,6,False
HH1699,CHW001,Kasarani,2023-02-21,6,False
HH1700,CHW001,Limuru,2023-11-18,3,True
HH1701,CHW010,Limuru,2023-04-23,5,False
HH1702,CHW003,Limuru,2023-05-25,2,True
HH1703,CHW009,Ruaraka,2023-04-20,2,True
HH1704,CHW008,Dagoreti,2023-12-30,7,True
HH1705,CHW005,Lang'ata,2023-07-14,4,False
HH1706,CHW003,Limuru,2023-04-29,8,False
HH1707,CHW010,Limuru,2023-10-06,2,False
HH1708,CHW005,Dagoreti,2023-08-17,7,False
HH1709,CHW006,Kawangware,2023-02-28,7,False
HH1710,CHW008,Dagoreti,2023-11-04,4,False
HH1711,CHW001,Limuru,2023-06-15,6,False
HH1712,CHW007,Ruaraka,2023-05-14,5,False
HH1713,CHW005,Dagoreti,2023-07-29,3,False
HH1714,CHW002,Uthiru,2023-03-08,1,False
HH1715,CHW001,Kasarani,2023-02-16,6,False
HH1716,CHW009,Kasarani,2023-12-02,4,True
HH1717,CHW006,Kawangware,2023-04-12,7,False
HH1718,CHW004,Juja,2023-03-24,6,False
HH1719,CHW004,Juja,2023-01-19,2,False
HH1720,CHW001,Lang'ata,2023-05-25,4,False
HH1721,CHW001,Kasarani,2023-03-05,7,False
HH1722,CHW002,Ruaraka,2023-02-07,7,False
HH1723,CHW009,Ruaraka,2023-03-19,7,True
HH1724,CHW004,Juja,2023-06-15,1,False
HH1725,CHW002,Uthiru,2023-12-02,7,False
HH1726,CHW005,Dagoreti,2023-05-26,4,False
HH1727,CHW007,Ruaraka,2023-10-07,8,False
HH1728,CHW007,Ruaraka,2023-08-17,2,False
HH1729,CHW002,Ruaraka,2023-04-17,8,False
HH1730,CHW008,Dagoreti,2023-01-31,5,False
HH1731,CHW003,Limuru,2023-06-14,7,False
HH1732,CHW005,Lang'ata,2023-04-18,8,False
HH1733,CHW006,Kasarani,2023-12-29,2,False
HH1734,CHW007,Ruaraka,2023-07-12,1,True
HH1735,CHW003,Limuru,2023-03-27,2,True
HH1736,CHW001,Kasarani,2023-09-11,8,True
HH1737,CHW003,Limuru,2023-07-24,2,True
HH1738,CHW007,Ruaraka,2023-12-13,6,False
HH1739,CHW003,Limuru,2023-09-25,6,False
HH1740,CHW006,Kawangware,2023-03-11,8,True
HH1741,CHW001,Kasarani,2023-08-02,8,True
HH1742,CHW002,Ruaraka,2023-06-09,4,False
HH1743,CHW006,Embakasi,2023-02-01,3,False
HH1744,CHW004,Juja,2023-11-18,4,True
HH1745,CHW005,Dagoreti,2023-08-07,5,False
HH1746,CHW005,Lang'ata,2023-10-05,4,False
HH1747,CHW005,Uthiru,2023-05-15,3,False
HH1748,CHW007,Ruaraka,2023-10-22,5,False
HH1749,CHW010,Dagoreti,2023-08-31,1,False
HH1750,CHW002,Ruaraka,2023-03-15,1,True
HH1751,CHW006,Embakasi,2023-01-27,8,True
HH1752,CHW007,Ruaraka,2023-06-17,2,False
HH1753,CHW008,Dagoreti,2023-06-09,6,False
HH1754,CHW004,Juja,2023-11-21,3,False
HH1755,CHW009,Dagoreti,2023-09-08,5,False
HH1756,CHW007,Ruaraka,2023-04-02,6,True
HH1757,CHW008,Dagoreti,2023-08-06,4,False
HH1758,CHW004,Juja,2023-07-04,1,False
HH1759,CHW005,Lang'ata,2023-01-07,1,False
HH1760,CHW007,Ruaraka,2023-12-23,5,False
HH1761,CHW001,Limuru,2023-08-30,8,False
HH1762,CHW009,Kasarani,2023-01-20,3,False
HH1763,CHW002,Uthiru,2023-03-03,1,True
HH1764,CHW006,Embakasi,2023-10-06,4,False
HH1765,CHW006,Kawangware,2023-06-12,3,False
HH1766,CHW010,Dagoreti,2023-07-07,7,False
HH1767,CHW001,Lang'ata,2023-04-09,3,False
HH1768,CHW005,Lang'ata,2023-04-12,7,False
HH1769,CHW001,Kasarani,2023-05-21,2,False
HH1770,CHW002,Uthiru,2023-02-15,2,True
HH1771,CHW003,Limuru,2023-04-06,1,False
HH1772,CHW004,Juja,2023-08-24,4,True
HH1773,CHW005,Lang'ata,2023-11-25,4,False
HH1774,CHW005,Uthiru,2023-07-14,3,False
HH1775,CHW007,Ruaraka,2023-04-07,4,False
HH1776,CHW005,Uthiru,2023-09-08,6,False
HH1777,CHW008,Dagoreti,2023-01-19,7,False
HH1778,CHW007,Ruaraka,2023-11-27,5,False
HH1779,CHW009,Ruaraka,2023-05-18,4,True
HH1780,CHW005,Uthiru,2023-08-28,2,False
HH1781,CHW008,Dagoreti,2023-08-28,6,False
HH1782,CHW001,Kasarani,2023-12-26,6,True
HH1783,CHW001,Lang'ata,2023-08-04,6,False
HH1784,CHW005,Uthiru,2023-08-28,1,False
HH1785,CHW010,Dagoreti,2023-12-22,7,False
HH1786,CHW010,Limuru,2023-09-05,5,False
HH1787,CHW004,Juja,2023-08-04,5,False
HH1788,CHW007,Ruaraka,2023-03-25,5,False
HH1789,CHW009,Kasarani,2023-10-18,3,False
HH1790,CHW001,Lang'ata,2023-06-08,3,False
HH1791,CHW008,Dagoreti,2023-03-26,3,False
HH1792,CHW003,Limuru,2023-04-15,4,False
HH1793,CHW006,Embakasi,2023-09-02,2,True
HH1794,CHW008,Dagoreti,2023-12-24,8,False
HH1795,CHW004,Juja,2023-07-18,3,True
HH1796,CHW007,Ruaraka,2023-05-25,7,False
HH1797,CHW006,Kasarani,2023-12-09,1,False
HH1798,CHW004,Juja,2023-07-05,1,False
HH1799,CHW002,Ruaraka,2023-03-12,1,False
HH1800,CHW006,Kasarani,2023-12-01,3,True
HH1801,CHW005,Dagoreti,2023-07-18,8,False
HH1802,CHW007,Ruaraka,2023-03-25,2,False
HH1803,CHW007,Ruaraka,2023-03-24,7,False
HH1804,CHW007,Ruaraka,2023-06-05,2,False
HH1805,CHW008,Dagoreti,2023-08-31,6,False
HH1806,CHW007,Ruaraka,2023-03-18,5,True
HH1807,CHW004,Juja,2023-08-11,5,True
HH1808,CHW001,Lang'ata,2023-09-08,1,False
HH1809,CHW006,Kasarani,2023-08-06,5,False
HH1810,CHW005,Dagoreti,2023-08-02,6,True
HH1811,CHW005,Lang'ata,2023-01-19,6,False
HH1812,CHW007,Ruaraka,2023-03-31,2,True
HH1813,CHW003,Limuru,2023-11-21,5,False
HH1814,CHW010,Juja,2023-09-26,1,False
HH1815,CHW002,Uthiru,2023-09-20,2,False
HH1816,CHW005,Dagoreti,2023-07-25,5,True
HH1817,CHW002,Uthiru,2023-03-01,5,False
HH1818,CHW010,Dagoreti,2023-10-04,4,False
HH1819,CHW004,Juja,2023-05-21,3,False
HH1820,CHW010,Limuru,2023-04-03,5,False
HH1821,CHW003,Limuru,2023-05-17,6,False
HH1822,CHW004,Juja,2023-11-10,8,False
HH1823,CHW006,Kawangware,2023-07-19,1,False
HH1824,CHW003,Limuru,2023-09-13,3,False
HH1825,CHW002,Uthiru,2023-10-15,2,False
HH1826,CHW006,Kasarani,2023-05-30,8,False
HH1827,CHW003,Limuru,2023-10-17,1,False
HH1828,CHW004,Juja,2023-10-03,2,True
HH1829,CHW002,Uthiru,2023-04-22,2,False
HH1830,CHW009,Dagoreti,2023-06-30,7,False
HH1831,CHW005,Dagoreti,2023-07-05,6,False
HH1832,CHW004,Juja,2023-09-11,5,False
HH1833,CHW008,Dagoreti,2023-04-01,1,False
HH1834,CHW002,Uthiru,2023-10-25,7,False
HH1835,CHW010,Juja,2023-03-12,2,False
HH1836,CHW001,Kasarani,2023-11-09,8,False
HH1837,CHW001,Limuru,2023-11-04,7,False
HH1838,CHW003,Limuru,2023-07-08,4,False
HH1839,CHW004,Juja,2023-03-09,1,False
HH1840,CHW004,Juja,2023-05-04,8,False
HH1841,CHW003,Limuru,2023-08-25,2,False
HH1842,CHW009,Dagoreti,2023-07-17,7,True
HH1843,CHW005,Lang'ata,2023-10-03,1,True
HH1844,CHW008,Dagoreti,2023-01-31,7,False
HH1845,CHW001,Kasarani,2023-07-24,8,False
HH1846,CHW010,Juja,2023-03-28,6,False
HH1847,CHW005,Uthiru,2023-06-18,2,False
HH1848,CHW004,Juja,2023-06-25,8,False
HH1849,CHW005,Lang'ata,2023-05-21,3,False
HH1850,CHW010,Limuru,2023-05-30,3,False
HH1851,CHW005,Uthiru,2023-12-22,5,True
HH1852,CHW007,Ruaraka,2023-11-23,4,False
HH1853,CHW006,Kawangware,2023-09-18,7,False
HH1854,CHW006,Kawangware,2023-03-21,6,False
HH1855,CHW003,Limuru,2023-03-31,7,False
HH1856,CHW006,Embakasi,2023-06-08,3,False
HH1857,CHW002,Ruaraka,2023-07-02,1,False
HH1858,CHW009,Kasarani,2023-04-14,1,False
HH1859,CHW002,Uthiru,2023-10-11,2,False
HH1860,CHW001,Kasarani,2023-10-18,4,False
HH1861,CHW004,Juja,2023-12-20,3,False
HH1862,CHW009,Dagoreti,2023-02-16,2,False
HH1863,CHW003,Limuru,2023-02-01,4,False
HH1864,CHW008,Dagoreti,2023-10-02,1,False
HH1865,CHW004,Juja,2023-03-01,8,False
HH1866,CHW004,Juja,2023-06-03,7,False
HH1867,CHW002,Uthiru,2023-11-26,8,True
HH1868,CHW001,Kasarani,2023-07-28,8,False
HH1869,CHW005,Lang'ata,2023-06-03,4,False
HH1870,CHW009,Dagoreti,2023-11-17,3,False
HH1871,CHW008,Dagoreti,2023-04-02,7,True
HH1872,CHW005,Uthiru,2023-08-15,3,False
HH1873,CHW005,Lang'ata,2023-06-06,8,False
HH1874,CHW010,Dagoreti,2023-03-21,4,False
HH1875,CHW003,Limuru,2023-06-16,8,False
HH1876,CHW005,Uthiru,2023-05-15,5,False
HH1877,CHW006,Kasarani,2023-06-07,7,False
HH1878,CHW007,Ruaraka,2023-11-27,8,False
HH1879,CHW004,Juja,2023-05-31,1,False
HH1880,CHW006,Kawangware,2023-10-14,4,False
HH1881,CHW005,Uthiru,2023-02-08,6,False
HH1882,CHW010,Limuru,2023-01-24,7,False
HH1883,CHW008,Dagoreti,2023-05-24,7,False
HH1884,CHW009,Dagoreti,2023-08-13,2,False
HH1885,CHW002,Uthiru,2023-07-31,3,False
HH1886,CHW009,Kasarani,2023-08-13,5,False
HH1887,CHW001,Lang'ata,2023-02-04,6,False
HH1888,CHW006,Kasarani,2023-04-20,8,True
HH1889,CHW004,Juja,2023-07-05,5,False
HH1890,CHW001,Lang'ata,2023-03-03,7,False
HH1891,CHW001,Limuru,2023-01-31,6,False
HH1892,CHW001,Limuru,2023-06-17,8,False
HH1893,CHW010,Juja,2023-10-13,3,False
HH1894,CHW002,Uthiru,2023-11-09,4,False
HH1895,CHW007,Ruaraka,2023-08-27,3,False
HH1896,CHW006,Kasarani,2023-09-28,7,False
HH1897,CHW007,Ruaraka,2023-01-04,7,False
HH1898,CHW005,Uthiru,2023-10-27,6,False
HH1899,CHW004,Juja,2023-10-23,3,True
HH1900,CHW004,Juja,2023-04-03,1,True
HH1901,CHW003,Limuru,2023-02-05,6,False
HH1902,CHW004,Juja,2023-06-05,5,True
HH1903,CHW004,Juja,2023-07-01,8,True
HH1904,CHW002,Uthiru,2023-01-14,4,False
HH1905,CHW007,Ruaraka,2023-04-16,2,False
HH1906,CHW009,Kasarani,2023-03-25,2,False
HH1907,CHW010,Limuru,2023-06-12,4,False
HH1908,CHW009,Dagoreti,2023-09-02,2,False
HH1909,CHW001,Lang'ata,2023-07-14,7,False
HH1910,CHW002,Uthiru,2023-07-04,2,False
HH1911,CHW005,Uthiru,2023-12-26,7,True
HH1912,CHW008,Dagoreti,2023-05-21,6,False
HH1913,CHW003,Limuru,2023-03-07,3,False
HH1914,CHW001,Limuru,2023-04-18,5,False
HH1915,CHW003,Limuru,2023-03-30,3,True
HH1916,CHW003,Limuru,2023-02-26,1,False
HH1917,CHW005,Lang'ata,2023-06-14,1,True
HH1918,CHW006,Embakasi,2023-08-29,3,True
HH1919,CHW007,Ruaraka,2023-10-04,3,False
HH1920,CHW002,Uthiru,2023-02-03,8,True
HH1921,CHW008,Dagoreti,2023-10-02,1,False
HH1922,CHW005,Uthiru,2023-06-15,6,False
HH1923,CHW002,Uthiru,2023-09-10,4,False
HH1924,CHW003,Limuru,2023-12-04,2,True
HH1925,CHW007,Ruaraka,2023-11-11,4,True
HH1926,CHW005,Uthiru,2023-12-04,8,False
HH1927,CHW010,Limuru,2023-03-09,6,False
HH1928,CHW001,Limuru,2023-07-17,4,False
HH1929,CHW001,Lang'ata,2023-11-21,4,True
HH1930,CHW003,Limuru,2023-06-15,8,True
HH1931,CHW008,Dagoreti,2023-04-07,7,False
HH1932,CHW009,Dagoreti,2023-03-02,6,False
HH1933,CHW005,Dagoreti,2023-09-07,8,False
HH1934,CHW006,Kawangware,2023-05-15,6,True
HH1935,CHW007,Ruaraka,2023-10-06,4,True
HH1936,CHW008,Dagoreti,2023-03-03,5,False
HH1937,CHW009,Kasarani,2023-09-16,4,True
HH1938,CHW003,Limuru,2023-01-09,6,True
HH1939,CHW009,Ruaraka,2023-03-19,1,False
HH1940,CHW006,Kawangware,2023-04-28,3,False
HH1941,CHW004,Juja,2023-10-04,7,False
HH1942,CHW005,Uthiru,2023-07-25,7,False
HH1943,CHW008,Dagoreti,2023-03-11,5,False
HH1944,CHW004,Juja,2023-01-31,3,False
HH1945,CHW004,Juja,2023-03-23,7,False
HH1946,CHW004,Juja,2023-03-13,2,False
HH1947,CHW003,Limuru,2023-08-16,5,True
HH1948,CHW006,Embakasi,2023-11-23,5,True
HH1949,CHW009,Kasarani,2023-11-18,4,False
HH1950,CHW010,Limuru,2023-03-20,6,True
HH1951,CHW005,Uthiru,2023-07-15,5,False
HH1952,CHW010,Juja,2023-12-30,8,False
HH1953,CHW010,Dagoreti,2023-07-05,8,False
HH1954,CHW007,Ruaraka,2023-01-30,5,False
HH1955,CHW005,Dagoreti,2023-11-24,7,False
HH1956,CHW001,Lang'ata,2023-09-06,8,False
HH1957,CHW005,Uthiru,2023-12-29,7,False
HH1958,CHW007,Ruaraka,2023-11-05,2,True
HH1959,CHW010,Juja,2023-03-02,4,False
HH1960,CHW010,Limuru,2023-07-21,1,False
HH1961,CHW008,Dagoreti,2023-07-24,7,False
HH1962,CHW001,Limuru,2023-06-18,7,True
HH1963,CHW001,Limuru,2023-08-22,5,False
HH1964,CHW006,Embakasi,2023-05-22,1,False
HH1965,CHW005,Uthiru,2023-04-18,6,False
HH1966,CHW003,Limuru,2023-02-15,4,False
HH1967,CHW007,Ruaraka,2023-11-15,3,False
HH1968,CHW006,Kasarani,2023-08-13,3,False
HH1969,CHW006,Embakasi,2023-02-27,5,True
HH1970,CHW009,Ruaraka,2023-11-25,3,False
HH1971,CHW004,Juja,2023-02-16,7,False
HH1972,CHW003,Limuru,2023-09-30,3,False
HH1973,CHW002,Uthiru,2023-11-11,2,False
HH1974,CHW004,Juja,2023-12-08,1,False
HH1975,CHW004,Juja,2023-04-26,4,False
HH1976,CHW008,Dagoreti,2023-08-01,4,False
HH1977,CHW010,Limuru,2023-11-18,7,False
HH1978,CHW006,Kasarani,2023-08-09,4,False
HH1979,CHW006,Kawangware,2023-05-07,3,False
HH1980,CHW009,Ruaraka,2023-09-01,2,False
HH1981,CHW010,Juja,2023-06-28,4,False
HH1982,CHW001,Kasarani,2023-11-13,7,False
HH1983,CHW001,Limuru,2023-08-18,1,False
HH1984,CHW008,Dagoreti,2023-02-02,2,False
HH1985,CHW005,Lang'ata,2023-05-10,1,False
HH1986,CHW003,Limuru,2023-04-21,5,False
HH1987,CHW006,Embakasi,2023-10-19,7,False
HH1988,CHW010,Limuru,2023-01-04,1,False
HH1989,CHW010,Juja,2023-09-29,3,False
HH1990,CHW003,Limuru,2023-11-29,2,False
HH1991,CHW007,Ruaraka,2023-07-15,3,False
HH1992,CHW003,Limuru,2023-06-09,7,False
HH1993,CHW008,Dagoreti,2023-04-05,4,False
HH1994,CHW002,Uthiru,2023-08-20,5,False
HH1995,CHW009,Kasarani,2023-12-16,3,False
HH1996,CHW001,Lang'ata,2023-06-17,1,False
HH1997,CHW010,Dagoreti,2023-07-11,3,False
HH1998,CHW003,Limuru,2023-06-26,3,True
HH1999,CHW010,Limuru,2023-10-21,8,True
HH2000,CHW003,Limuru,2023-08-16,1,True
HH2001,CHW009,Kasarani,2023-06-09,2,False
HH2002,CHW002,Uthiru,2023-04-09,6,False
HH2003,CHW009,Dagoreti,2023-08-18,2,False
HH2004,CHW004,Juja,2023-01-22,8,False
HH2005,CHW010,Juja,2023-09-24,6,True
HH2006,CHW009,Ruaraka,2023-10-22,7,False
HH2007,CHW005,Dagoreti,2023-03-11,4,False
HH2008,CHW007,Ruaraka,2023-07-13,1,True
HH2009,CHW008,Dagoreti,2023-06-14,7,False
HH2010,CHW005,Lang'ata,2023-12-24,1,True
HH2011,CHW004,Juja,2023-06-07,3,False
HH2012,CHW009,Kasarani,2023-01-25,7,False
HH2013,CHW001,Limuru,2023-08-11,3,False
HH2014,CHW001,Lang'ata,2023-02-20,3,False
HH2015,CHW006,Embakasi,2023-04-15,1,False
HH2016,CHW005,Uthiru,2023-05-04,6,False
HH2017,CHW007,Ruaraka,2023-07-10,7,False
HH2018,CHW005,Dagoreti,2023-12-15,5,False
HH2019,CHW005,Dagoreti,2023-12-20,7,True
HH2020,CHW007,Ruaraka,2023-04-08,8,False
HH2021,CHW001,Limuru,2023-08-18,4,True
HH2022,CHW002,Ruaraka,2023-03-01,8,True
HH2023,CHW002,Ruaraka,2023-10-02,5,False
HH2024,CHW007,Ruaraka,2023-10-02,5,False
HH2025,CHW002,Uthiru,2023-04-13,1,True
HH2026,CHW008,Dagoreti,2023-02-25,1,True
HH2027,CHW007,Ruaraka,2023-02-12,2,False
HH2028,CHW008,Dagoreti,2023-08-15,1,False
HH2029,CHW004,Juja,2023-06-12,1,True
HH2030,CHW003,Limuru,2023-05-09,6,False
HH2031,CHW001,Kasarani,2023-07-14,5,True
HH2032,CHW009,Kasarani,2023-04-26,4,True
HH2033,CHW006,Kawangware,2023-08-13,8,True
HH2034,CHW002,Ruaraka,2023-11-05,3,False
HH2035,CHW001,Lang'ata,2023-12-17,1,True
HH2036,CHW010,Dagoreti,2023-03-28,6,False
HH2037,CHW001,Kasarani,2023-01-02,7,False
HH2038,CHW010,Dagoreti,2023-02-07,8,True
HH2039,CHW010,Dagoreti,2023-07-17,7,False
HH2040,CHW008,Dagoreti,2023-06-26,8,False
HH2041,CHW008,Dagoreti,2023-04-25,3,True
HH2042,CHW007,Ruaraka,2023-03-24,1,False
HH2043,CHW007,Ruaraka,2023-07-25,6,True
HH2044,CHW004,Juja,2023-08-04,8,False
HH2045,CHW007,Ruaraka,2023-07-06,7,False
HH2046,CHW004,Juja,2023-12-31,4,True
HH2047,CHW010,Limuru,2023-08-26,7,False
HH2048,CHW008,Dagoreti,2023-10-05,5,False
HH2049,CHW010,Limuru,2023-01-27,6,True
HH2050,CHW009,Kasarani,2023-12-04,7,False
HH2051,CHW004,Juja,2023-10-18,5,False
HH2052,CHW010,Juja,2023-11-25,4,False
HH2053,CHW008,Dagoreti,2023-11-09,1,False
HH2054,CHW002,Ruaraka,2023-01-05,1,False
HH2055,CHW004,Juja,2023-04-20,2,False
HH2056,CHW010,Limuru,2023-09-01,3,False
HH2057,CHW003,Limuru,2023-08-01,7,True
HH2058,CHW003,Limuru,2023-12-25,4,False
HH2059,CHW003,Limuru,2023-02-19,3,False
HH2060,CHW008,Dagoreti,2023-09-02,1,True
HH2061,CHW010,Dagoreti,2023-07-05,3,False
HH2062,CHW006,Kasarani,2023-02-13,2,False
HH2063,CHW007,Ruaraka,2023-02-26,4,False
HH2064,CHW006,Kasarani,2023-12-31,2,False
HH2065,CHW008,Dagoreti,2023-11-15,7,False
